goos: darwin
goarch: arm64
pkg: github.com/bluetape4k/bluetape-go/compression
cpu: Apple M4 Pro
BenchmarkCompressorsDecompress/text/large/deflate-12        	    4245	    285199 ns/op	2757.48 MB/s	         0.02679 compressed/original	     21065 compressed_bytes	 2007574 B/op	      38 allocs/op
BenchmarkCompressorsDecompress/text/large/zstd-12           	    2870	    413314 ns/op	1902.75 MB/s	         0.009397 compressed/original	      7390 compressed_bytes	11761060 B/op	      89 allocs/op
BenchmarkCompressorsDecompress/text/large/lz4-12            	    7719	    156334 ns/op	5030.46 MB/s	         0.04651 compressed/original	     36579 compressed_bytes	 1695103 B/op	      28 allocs/op
BenchmarkCompressorsDecompress/text/large/snappy-12         	    4660	    258709 ns/op	3039.84 MB/s	         0.07870 compressed/original	     61890 compressed_bytes	 2113458 B/op	      29 allocs/op
BenchmarkCompressorsDecompress/binary/small/gzip-12         	  132924	      9035 ns/op	 113.33 MB/s	         0.6221 compressed/original	       637.0 compressed_bytes	   43408 B/op	      10 allocs/op
BenchmarkCompressorsDecompress/binary/small/zlib-12         	  131150	      9118 ns/op	 112.31 MB/s	         0.6104 compressed/original	       625.0 compressed_bytes	   42788 B/op	      11 allocs/op
BenchmarkCompressorsDecompress/binary/small/deflate-12      	  136496	      8750 ns/op	 117.03 MB/s	         0.6045 compressed/original	       619.0 compressed_bytes	   42704 B/op	       9 allocs/op
BenchmarkCompressorsDecompress/binary/small/zstd-12         	  153436	      7816 ns/op	 131.01 MB/s	         0.6660 compressed/original	       682.0 compressed_bytes	   16548 B/op	      41 allocs/op
BenchmarkCompressorsDecompress/binary/small/lz4-12          	 1810974	       659.5 ns/op	1552.76 MB/s	         0.8193 compressed/original	       839.0 compressed_bytes	    3159 B/op	       9 allocs/op
BenchmarkCompressorsDecompress/binary/small/snappy-12       	  171714	      7117 ns/op	 143.88 MB/s	         0.7920 compressed/original	       811.0 compressed_bytes	  149808 B/op	       9 allocs/op
BenchmarkCompressorsDecompress/binary/medium/gzip-12        	   19507	     60941 ns/op	 806.55 MB/s	         0.1055 compressed/original	      5186 compressed_bytes	  168816 B/op	     122 allocs/op
BenchmarkCompressorsDecompress/binary/medium/zlib-12        	   17516	     68727 ns/op	 715.18 MB/s	         0.1053 compressed/original	      5174 compressed_bytes	  168196 B/op	     123 allocs/op
BenchmarkCompressorsDecompress/binary/medium/deflate-12     	   21283	     55410 ns/op	 887.05 MB/s	         0.1051 compressed/original	      5168 compressed_bytes	  168112 B/op	     121 allocs/op
BenchmarkCompressorsDecompress/binary/medium/zstd-12        	   16336	     74394 ns/op	 660.70 MB/s	         0.1003 compressed/original	      4932 compressed_bytes	  367968 B/op	      56 allocs/op
BenchmarkCompressorsDecompress/binary/medium/lz4-12         	   70416	     17463 ns/op	2814.57 MB/s	         0.2249 compressed/original	     11055 compressed_bytes	  133309 B/op	      21 allocs/op
BenchmarkCompressorsDecompress/binary/medium/snappy-12      	   38319	     31097 ns/op	1580.58 MB/s	         0.2168 compressed/original	     10656 compressed_bytes	  269360 B/op	      21 allocs/op
BenchmarkCompressorsDecompress/binary/large/gzip-12         	    1774	    671708 ns/op	1170.79 MB/s	         0.07379 compressed/original	     58027 compressed_bytes	 2009812 B/op	      49 allocs/op
BenchmarkCompressorsDecompress/binary/large/zlib-12         	    1498	    806699 ns/op	 974.88 MB/s	         0.07377 compressed/original	     58015 compressed_bytes	 2009200 B/op	      50 allocs/op
BenchmarkCompressorsDecompress/binary/large/deflate-12      	    2026	    589317 ns/op	1334.48 MB/s	         0.07376 compressed/original	     58009 compressed_bytes	 2009106 B/op	      48 allocs/op
BenchmarkCompressorsDecompress/binary/large/zstd-12         	    2506	    490537 ns/op	1603.21 MB/s	         0.01992 compressed/original	     15666 compressed_bytes	12000434 B/op	      87 allocs/op
BenchmarkCompressorsDecompress/binary/large/lz4-12          	    5470	    207478 ns/op	3790.43 MB/s	         0.1501 compressed/original	    118079 compressed_bytes	 1725685 B/op	      28 allocs/op
BenchmarkCompressorsDecompress/binary/large/snappy-12       	    3591	    325814 ns/op	2413.75 MB/s	         0.2065 compressed/original	    162368 compressed_bytes	 2113458 B/op	      29 allocs/op
BenchmarkCompressorsDecompress/random/small/gzip-12         	  420442	      2824 ns/op	 362.65 MB/s	         1.027 compressed/original	      1052 compressed_bytes	   43408 B/op	      10 allocs/op
BenchmarkCompressorsDecompress/random/small/zlib-12         	  397347	      2999 ns/op	 341.46 MB/s	         1.016 compressed/original	      1040 compressed_bytes	   42788 B/op	      11 allocs/op
BenchmarkCompressorsDecompress/random/small/deflate-12      	  454502	      2649 ns/op	 386.63 MB/s	         1.010 compressed/original	      1034 compressed_bytes	   42704 B/op	       9 allocs/op
BenchmarkCompressorsDecompress/random/small/zstd-12         	  197547	      6002 ns/op	 170.62 MB/s	         1.015 compressed/original	      1039 compressed_bytes	   13288 B/op	      38 allocs/op
BenchmarkCompressorsDecompress/random/small/lz4-12          	 2200089	       536.1 ns/op	1910.18 MB/s	         1.019 compressed/original	      1043 compressed_bytes	    3195 B/op	       9 allocs/op
BenchmarkCompressorsDecompress/random/small/snappy-12       	  178638	      6921 ns/op	 147.96 MB/s	         1.018 compressed/original	      1042 compressed_bytes	  149808 B/op	       9 allocs/op
